                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |   60989904 |  162581039 |  249999908 |  130356504
  Cycles                             |  109206640 |  109206640 |  109206640 |  109206640
  IPC                                |       0.56 |       1.49 |       2.29 |       1.19
  Time (ns)                          |   32119600 |   32119600 |   32119600 |   32119600
  Idle time (ns)                     |        -39 |         12 |        227 |         -0
  Idle time (%)                      |      -0.0% |       0.0% |       0.0% |      -0.0%
Branch predictor stats               |            |            |            |           
  num correct                        |    9277329 |     193427 |    8162413 |   10631449
  num incorrect                      |     597319 |         19 |      31041 |     246311
  misprediction rate                 |      6.05% |      0.01% |      0.38% |      2.26%
  mpki                               |       9.79 |       0.00 |       0.12 |       1.89
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   10085893 |   19176590 |   21689044 |   15333427
    num misses                       |      78554 |          6 |         20 |         55
    miss rate                        |      0.78% |      0.00% |      0.00% |      0.00%
    mpki                             |       1.29 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   28261232 |  125972634 |   73280098 |   54930301
    num misses                       |     480125 |      12656 |        164 |       6660
    miss rate                        |      1.70% |      0.01% |      0.00% |      0.01%
    mpki                             |       7.87 |       0.08 |       0.00 |       0.05
  L2 TLB                             |            |            |            |           
    num accesses                     |     558679 |      12662 |        184 |       6715
    num misses                       |     360834 |      10948 |        183 |       4039
    miss rate                        |     64.59% |     86.46% |     99.46% |     60.15%
    mpki                             |       5.92 |       0.07 |       0.00 |       0.03
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   10085893 |   19176590 |   21689044 |   15333427
    num cache misses                 |        658 |        347 |        268 |       2148
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.01%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.02
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   28261232 |  125972634 |   73280098 |   54930301
    num cache misses                 |    1480405 |     996374 |      12643 |     776651
    miss rate                        |      5.24% |      0.79% |      0.02% |      1.41%
    mpki                             |      24.27 |       6.13 |       0.05 |       5.96
  Cache L2                           |            |            |            |           
    num cache accesses               |    1720481 |     997341 |      20932 |     784421
    num cache misses                 |     388945 |     212913 |       7305 |     159218
    miss rate                        |     22.61% |     21.35% |     34.90% |     20.30%
    mpki                             |       6.38 |       1.31 |       0.03 |       1.22
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3302472 |          0 |          0 |          0
  average dram access latency (ns)   |    1541.35 |        inf |        inf |        inf
  average dram queueing delay        |    1477.55 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     51.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
