pc:4229043 decision:0
pc:4314596 decision:0
pc:4314652 decision:2
pc:4314663 decision:2
pc:4314721 decision:2
pc:4314739 decision:2
pc:4314989 decision:0
pc:4315014 decision:2
pc:4315018 decision:2
pc:4315109 decision:0
pc:4476256 decision:0
pc:4506541 decision:0
pc:4506549 decision:0
pc:4512032 decision:0
pc:4512056 decision:2
pc:4512240 decision:0
pc:4512694 decision:0
pc:4512702 decision:2
pc:4517169 decision:0
pc:4517177 decision:0
pc:4548397 decision:0
pc:4552125 decision:0
pc:4552131 decision:0
pc:4552147 decision:0
pc:4552213 decision:0
pc:4552498 decision:2
pc:4552512 decision:0
pc:4552521 decision:0
pc:4552540 decision:0
pc:4576091 decision:0
pc:4576685 decision:0
pc:4576725 decision:2
pc:4583083 decision:0
pc:4584840 decision:2
pc:4616016 decision:0
pc:4616048 decision:2
pc:4617279 decision:2
pc:4617419 decision:2
pc:4619830 decision:0
pc:4622697 decision:2
pc:4622752 decision:2
pc:4622825 decision:2
pc:4622937 decision:0
pc:4703963 decision:0
pc:4723955 decision:2
pc:4723966 decision:2
pc:4723997 decision:0
pc:4724070 decision:0
pc:4724092 decision:0
pc:4724364 decision:2
pc:4724416 decision:2
pc:4725045 decision:2
pc:4725132 decision:0
pc:4725136 decision:2
pc:4725651 decision:2
pc:4725971 decision:2
pc:4726628 decision:0
pc:4731031 decision:0
pc:4732593 decision:0
pc:4732853 decision:0
pc:4732875 decision:0
pc:4737388 decision:0
pc:4832829 decision:0
pc:4835384 decision:2
pc:4836227 decision:2
pc:4838126 decision:0
pc:4840707 decision:2
