PC: 0 prefetch_hits + misses: 125 prefetch_hits: 26 accuracy: 0.208
PC: 4199111 prefetch_hits + misses: 366271 prefetch_hits: 180582 accuracy: 0.493028
PC: 4199116 prefetch_hits + misses: 1 prefetch_hits: 0 accuracy: 0
PC: 4199117 prefetch_hits + misses: 10646 prefetch_hits: 5010 accuracy: 0.470599
PC: 4199126 prefetch_hits + misses: 22 prefetch_hits: 0 accuracy: 0
PC: 4199142 prefetch_hits + misses: 10311 prefetch_hits: 5236 accuracy: 0.507807
PC: 4199147 prefetch_hits + misses: 331 prefetch_hits: 150 accuracy: 0.453172
PC: 4199159 prefetch_hits + misses: 11624 prefetch_hits: 5834 accuracy: 0.501893
PC: 4199164 prefetch_hits + misses: 614 prefetch_hits: 324 accuracy: 0.527687
PC: 4199176 prefetch_hits + misses: 10698 prefetch_hits: 5302 accuracy: 0.495607
PC: 4199181 prefetch_hits + misses: 262 prefetch_hits: 133 accuracy: 0.507634
PC: 4199193 prefetch_hits + misses: 9774 prefetch_hits: 4873 accuracy: 0.498568
PC: 4199198 prefetch_hits + misses: 333 prefetch_hits: 165 accuracy: 0.495495
PC: 4199210 prefetch_hits + misses: 10342 prefetch_hits: 5218 accuracy: 0.504545
PC: 4199215 prefetch_hits + misses: 273 prefetch_hits: 122 accuracy: 0.446886
PC: 4199227 prefetch_hits + misses: 11749 prefetch_hits: 5908 accuracy: 0.502851
PC: 4199232 prefetch_hits + misses: 581 prefetch_hits: 289 accuracy: 0.497418
PC: 4199244 prefetch_hits + misses: 10776 prefetch_hits: 5331 accuracy: 0.49471
PC: 4199249 prefetch_hits + misses: 256 prefetch_hits: 126 accuracy: 0.492188
PC: 4199265 prefetch_hits + misses: 9585 prefetch_hits: 4676 accuracy: 0.487846
PC: 4199270 prefetch_hits + misses: 255 prefetch_hits: 125 accuracy: 0.490196
PC: 4199290 prefetch_hits + misses: 10093 prefetch_hits: 5091 accuracy: 0.504409
PC: 4199295 prefetch_hits + misses: 332 prefetch_hits: 153 accuracy: 0.460843
PC: 4199311 prefetch_hits + misses: 12133 prefetch_hits: 6064 accuracy: 0.499794
PC: 4199316 prefetch_hits + misses: 657 prefetch_hits: 323 accuracy: 0.491629
PC: 4199332 prefetch_hits + misses: 11279 prefetch_hits: 5626 accuracy: 0.498803
PC: 4199337 prefetch_hits + misses: 259 prefetch_hits: 122 accuracy: 0.471042
PC: 4199362 prefetch_hits + misses: 9322 prefetch_hits: 4555 accuracy: 0.488629
PC: 4199367 prefetch_hits + misses: 235 prefetch_hits: 116 accuracy: 0.493617
PC: 4199377 prefetch_hits + misses: 813082 prefetch_hits: 374134 accuracy: 0.460143
PC: 4199381 prefetch_hits + misses: 64792 prefetch_hits: 26482 accuracy: 0.408723
PC: 4199399 prefetch_hits + misses: 8772 prefetch_hits: 4414 accuracy: 0.503192
PC: 4199404 prefetch_hits + misses: 235 prefetch_hits: 114 accuracy: 0.485106
PC: 4199414 prefetch_hits + misses: 18399 prefetch_hits: 8150 accuracy: 0.442959
PC: 4199418 prefetch_hits + misses: 1018 prefetch_hits: 812 accuracy: 0.797642
PC: 4199436 prefetch_hits + misses: 5063 prefetch_hits: 2560 accuracy: 0.505629
PC: 4199441 prefetch_hits + misses: 184 prefetch_hits: 68 accuracy: 0.369565
PC: 4199451 prefetch_hits + misses: 5699 prefetch_hits: 4257 accuracy: 0.746973
PC: 4199455 prefetch_hits + misses: 332 prefetch_hits: 273 accuracy: 0.822289
PC: 4199478 prefetch_hits + misses: 2 prefetch_hits: 2 accuracy: 1
PC: 4199488 prefetch_hits + misses: 38 prefetch_hits: 17 accuracy: 0.447368
PC: 4199492 prefetch_hits + misses: 15 prefetch_hits: 6 accuracy: 0.4
PC: 4199514 prefetch_hits + misses: 1 prefetch_hits: 1 accuracy: 1
PC: 4199519 prefetch_hits + misses: 1 prefetch_hits: 1 accuracy: 1
PC: 4199529 prefetch_hits + misses: 27 prefetch_hits: 9 accuracy: 0.333333
PC: 4199534 prefetch_hits + misses: 5 prefetch_hits: 4 accuracy: 0.8
PC: 4199566 prefetch_hits + misses: 9 prefetch_hits: 6 accuracy: 0.666667
PC: 4199571 prefetch_hits + misses: 9 prefetch_hits: 1 accuracy: 0.111111
PC: 4199593 prefetch_hits + misses: 3 prefetch_hits: 3 accuracy: 1
PC: 4199603 prefetch_hits + misses: 21 prefetch_hits: 13 accuracy: 0.619048
PC: 4199608 prefetch_hits + misses: 29 prefetch_hits: 7 accuracy: 0.241379
PC: 4199630 prefetch_hits + misses: 2 prefetch_hits: 1 accuracy: 0.5
PC: 4199640 prefetch_hits + misses: 20 prefetch_hits: 8 accuracy: 0.4
PC: 4199645 prefetch_hits + misses: 18 prefetch_hits: 9 accuracy: 0.5
PC: 4199683 prefetch_hits + misses: 4 prefetch_hits: 0 accuracy: 0
PC: 4202238 prefetch_hits + misses: 20 prefetch_hits: 0 accuracy: 0
PC: 4202253 prefetch_hits + misses: 20 prefetch_hits: 0 accuracy: 0
PC: 4202326 prefetch_hits + misses: 585 prefetch_hits: 61 accuracy: 0.104274
PC: 4202367 prefetch_hits + misses: 51 prefetch_hits: 1 accuracy: 0.0196078
PC: 4202461 prefetch_hits + misses: 16 prefetch_hits: 0 accuracy: 0
PC: 4202479 prefetch_hits + misses: 17 prefetch_hits: 0 accuracy: 0
PC: 4202490 prefetch_hits + misses: 16 prefetch_hits: 0 accuracy: 0
PC: 4202497 prefetch_hits + misses: 17 prefetch_hits: 0 accuracy: 0
PC: 4202510 prefetch_hits + misses: 16 prefetch_hits: 0 accuracy: 0
PC: 4202615 prefetch_hits + misses: 18 prefetch_hits: 0 accuracy: 0
PC: 4202636 prefetch_hits + misses: 20 prefetch_hits: 0 accuracy: 0
PC: 4202698 prefetch_hits + misses: 1 prefetch_hits: 0 accuracy: 0
PC: 4202748 prefetch_hits + misses: 12 prefetch_hits: 0 accuracy: 0
PC: 4202863 prefetch_hits + misses: 16 prefetch_hits: 0 accuracy: 0
PC: 4202917 prefetch_hits + misses: 15762 prefetch_hits: 7675 accuracy: 0.486931
PC: 4202979 prefetch_hits + misses: 2 prefetch_hits: 0 accuracy: 0
PC: 4203007 prefetch_hits + misses: 568 prefetch_hits: 260 accuracy: 0.457746
PC: 4203019 prefetch_hits + misses: 11 prefetch_hits: 0 accuracy: 0
PC: 4203037 prefetch_hits + misses: 2806 prefetch_hits: 0 accuracy: 0
PC: 4203040 prefetch_hits + misses: 2 prefetch_hits: 0 accuracy: 0
PC: 4203047 prefetch_hits + misses: 3 prefetch_hits: 0 accuracy: 0
PC: 4203061 prefetch_hits + misses: 1 prefetch_hits: 0 accuracy: 0
PC: 4203085 prefetch_hits + misses: 5233 prefetch_hits: 0 accuracy: 0
PC: 4203087 prefetch_hits + misses: 5 prefetch_hits: 0 accuracy: 0
PC: 4203121 prefetch_hits + misses: 14 prefetch_hits: 0 accuracy: 0
PC: 4203129 prefetch_hits + misses: 5 prefetch_hits: 0 accuracy: 0
PC: 4203158 prefetch_hits + misses: 15642 prefetch_hits: 7681 accuracy: 0.49105
PC: 4203166 prefetch_hits + misses: 7 prefetch_hits: 0 accuracy: 0
PC: 4203181 prefetch_hits + misses: 2 prefetch_hits: 0 accuracy: 0
PC: 4203215 prefetch_hits + misses: 18 prefetch_hits: 0 accuracy: 0
PC: 4203248 prefetch_hits + misses: 2 prefetch_hits: 0 accuracy: 0
PC: 4203276 prefetch_hits + misses: 518 prefetch_hits: 253 accuracy: 0.488417
PC: 4203288 prefetch_hits + misses: 7 prefetch_hits: 0 accuracy: 0
PC: 4203306 prefetch_hits + misses: 2810 prefetch_hits: 0 accuracy: 0
PC: 4203309 prefetch_hits + misses: 2 prefetch_hits: 0 accuracy: 0
PC: 4203316 prefetch_hits + misses: 2 prefetch_hits: 0 accuracy: 0
PC: 4203330 prefetch_hits + misses: 3 prefetch_hits: 0 accuracy: 0
PC: 4203339 prefetch_hits + misses: 7 prefetch_hits: 0 accuracy: 0
PC: 4203346 prefetch_hits + misses: 1 prefetch_hits: 0 accuracy: 0
PC: 4203354 prefetch_hits + misses: 5202 prefetch_hits: 0 accuracy: 0
PC: 4203382 prefetch_hits + misses: 9 prefetch_hits: 0 accuracy: 0
