PC: 0 prefetch_hits + misses: 146 prefetch_hits: 31 accuracy: 0.212329
PC: 4206288 prefetch_hits + misses: 63 prefetch_hits: 0 accuracy: 0
PC: 4206318 prefetch_hits + misses: 87 prefetch_hits: 0 accuracy: 0
PC: 4206346 prefetch_hits + misses: 1443924 prefetch_hits: 721499 accuracy: 0.499679
PC: 4206354 prefetch_hits + misses: 5454992 prefetch_hits: 0 accuracy: 0
PC: 4206361 prefetch_hits + misses: 81 prefetch_hits: 0 accuracy: 0
PC: 4206369 prefetch_hits + misses: 86 prefetch_hits: 0 accuracy: 0
PC: 4206372 prefetch_hits + misses: 86 prefetch_hits: 0 accuracy: 0
PC: 4226024 prefetch_hits + misses: 4 prefetch_hits: 0 accuracy: 0
PC: 4226057 prefetch_hits + misses: 87 prefetch_hits: 3 accuracy: 0.0344828
PC: 4226064 prefetch_hits + misses: 272 prefetch_hits: 0 accuracy: 0
PC: 4226068 prefetch_hits + misses: 89 prefetch_hits: 1 accuracy: 0.011236
PC: 4226077 prefetch_hits + misses: 232 prefetch_hits: 0 accuracy: 0
PC: 4226081 prefetch_hits + misses: 78 prefetch_hits: 0 accuracy: 0
PC: 4226142 prefetch_hits + misses: 87 prefetch_hits: 0 accuracy: 0
PC: 4226175 prefetch_hits + misses: 174 prefetch_hits: 0 accuracy: 0
PC: 4226183 prefetch_hits + misses: 87 prefetch_hits: 0 accuracy: 0
PC: 4227040 prefetch_hits + misses: 87 prefetch_hits: 0 accuracy: 0
PC: 4227132 prefetch_hits + misses: 87 prefetch_hits: 0 accuracy: 0
PC: 4227194 prefetch_hits + misses: 87 prefetch_hits: 0 accuracy: 0
PC: 4227214 prefetch_hits + misses: 12 prefetch_hits: 0 accuracy: 0
PC: 4230368 prefetch_hits + misses: 3058153 prefetch_hits: 962166 accuracy: 0.314623
PC: 4230371 prefetch_hits + misses: 112 prefetch_hits: 1 accuracy: 0.00892857
PC: 4230377 prefetch_hits + misses: 65 prefetch_hits: 0 accuracy: 0
PC: 4231460 prefetch_hits + misses: 1 prefetch_hits: 0 accuracy: 0
PC: 4231465 prefetch_hits + misses: 86 prefetch_hits: 0 accuracy: 0
PC: 4231468 prefetch_hits + misses: 62 prefetch_hits: 0 accuracy: 0
PC: 4231486 prefetch_hits + misses: 86 prefetch_hits: 0 accuracy: 0
PC: 4231493 prefetch_hits + misses: 86 prefetch_hits: 0 accuracy: 0
PC: 4231519 prefetch_hits + misses: 86 prefetch_hits: 0 accuracy: 0
PC: 4231621 prefetch_hits + misses: 1 prefetch_hits: 0 accuracy: 0
PC: 4231629 prefetch_hits + misses: 1675 prefetch_hits: 660 accuracy: 0.39403
PC: 4231633 prefetch_hits + misses: 403990 prefetch_hits: 132395 accuracy: 0.327719
PC: 4231662 prefetch_hits + misses: 106 prefetch_hits: 0 accuracy: 0
PC: 4231672 prefetch_hits + misses: 1796219 prefetch_hits: 647953 accuracy: 0.360732
PC: 4231676 prefetch_hits + misses: 58 prefetch_hits: 0 accuracy: 0
PC: 4231683 prefetch_hits + misses: 243 prefetch_hits: 0 accuracy: 0
PC: 4231689 prefetch_hits + misses: 5 prefetch_hits: 0 accuracy: 0
PC: 4231692 prefetch_hits + misses: 1020072 prefetch_hits: 0 accuracy: 0
PC: 4231696 prefetch_hits + misses: 1 prefetch_hits: 0 accuracy: 0
PC: 4231713 prefetch_hits + misses: 46 prefetch_hits: 0 accuracy: 0
PC: 4231726 prefetch_hits + misses: 2 prefetch_hits: 0 accuracy: 0
PC: 4231742 prefetch_hits + misses: 36 prefetch_hits: 0 accuracy: 0
PC: 4231745 prefetch_hits + misses: 3805 prefetch_hits: 193 accuracy: 0.0507227
PC: 4231749 prefetch_hits + misses: 75 prefetch_hits: 0 accuracy: 0
PC: 4231759 prefetch_hits + misses: 11 prefetch_hits: 0 accuracy: 0
PC: 4231764 prefetch_hits + misses: 4 prefetch_hits: 0 accuracy: 0
PC: 4231767 prefetch_hits + misses: 62 prefetch_hits: 0 accuracy: 0
PC: 4231800 prefetch_hits + misses: 59 prefetch_hits: 0 accuracy: 0
PC: 4231942 prefetch_hits + misses: 86 prefetch_hits: 0 accuracy: 0
PC: 4231968 prefetch_hits + misses: 87 prefetch_hits: 0 accuracy: 0
PC: 4231994 prefetch_hits + misses: 3 prefetch_hits: 0 accuracy: 0
PC: 4231997 prefetch_hits + misses: 1449 prefetch_hits: 533 accuracy: 0.36784
PC: 4232001 prefetch_hits + misses: 404038 prefetch_hits: 132797 accuracy: 0.328675
PC: 4232039 prefetch_hits + misses: 91 prefetch_hits: 0 accuracy: 0
PC: 4232050 prefetch_hits + misses: 1798353 prefetch_hits: 647243 accuracy: 0.359909
PC: 4232054 prefetch_hits + misses: 38 prefetch_hits: 0 accuracy: 0
PC: 4232061 prefetch_hits + misses: 54 prefetch_hits: 0 accuracy: 0
PC: 4232067 prefetch_hits + misses: 4 prefetch_hits: 0 accuracy: 0
PC: 4232070 prefetch_hits + misses: 1020729 prefetch_hits: 0 accuracy: 0
PC: 4232074 prefetch_hits + misses: 3 prefetch_hits: 0 accuracy: 0
PC: 4232091 prefetch_hits + misses: 53 prefetch_hits: 0 accuracy: 0
PC: 4232096 prefetch_hits + misses: 24 prefetch_hits: 0 accuracy: 0
PC: 4232107 prefetch_hits + misses: 1 prefetch_hits: 0 accuracy: 0
PC: 4232118 prefetch_hits + misses: 3795 prefetch_hits: 198 accuracy: 0.0521739
