pc:4200808 decision:0
pc:4200816 decision:0
pc:4200820 decision:2
pc:4200845 decision:0
pc:4200855 decision:0
pc:4200880 decision:1
pc:4200893 decision:3
pc:4200897 decision:3
pc:4200901 decision:3
pc:4200910 decision:0
pc:4200921 decision:1
pc:4200926 decision:0
pc:4200931 decision:0
pc:4200944 decision:0
pc:4200952 decision:0
pc:4200959 decision:0
pc:4201040 decision:0
pc:4201054 decision:1
pc:4201083 decision:0
pc:4201107 decision:2
pc:4201131 decision:0
pc:4201161 decision:1
pc:4201166 decision:1
pc:4201211 decision:0
pc:4201218 decision:2
