pc:4198925 decision:0
pc:4198941 decision:0
pc:4198998 decision:0
pc:4201677 decision:0
pc:4204356 decision:0
pc:4205147 decision:1
pc:4205164 decision:1
pc:4205180 decision:1
pc:4288943 decision:0
pc:4288946 decision:0
pc:4288965 decision:1
pc:4288973 decision:0
pc:4288992 decision:1
pc:4289010 decision:0
pc:4289205 decision:0
pc:4293477 decision:0
pc:4293482 decision:0
pc:4293497 decision:1
pc:4293520 decision:1
pc:4293529 decision:1
pc:4293533 decision:1
pc:4293584 decision:0
pc:4294225 decision:0
pc:4294286 decision:0
pc:4294458 decision:0
pc:4294496 decision:0
pc:4294513 decision:1
pc:4294527 decision:1
pc:4294569 decision:0
pc:4294578 decision:1
pc:4294660 decision:0
pc:4295059 decision:0
pc:4295191 decision:1
pc:4296749 decision:0
pc:4302034 decision:0
pc:4302052 decision:0
pc:4302097 decision:0
pc:4302112 decision:0
pc:4302411 decision:0
pc:4302440 decision:1
pc:4302444 decision:0
pc:4302452 decision:0
pc:4302467 decision:0
pc:4329776 decision:0
pc:4450234 decision:0
pc:4450441 decision:0
pc:4450449 decision:0
pc:4451370 decision:0
pc:4481518 decision:0
pc:4481531 decision:0
pc:4501469 decision:0
pc:4501629 decision:0
pc:4507396 decision:0
pc:4510870 decision:0
pc:4532427 decision:0
pc:4532612 decision:0
pc:4532689 decision:2
pc:4532693 decision:0
pc:4534147 decision:0
pc:4534163 decision:0
pc:4534722 decision:0
pc:4534835 decision:0
pc:4539147 decision:0
pc:4539155 decision:0
pc:4539179 decision:0
pc:4539192 decision:1
pc:4539206 decision:0
pc:4539215 decision:0
pc:4542384 decision:0
pc:4542568 decision:0
pc:4545286 decision:0
pc:4545512 decision:2
pc:4545523 decision:0
pc:4545701 decision:2
pc:4545705 decision:1
pc:4545722 decision:0
pc:4559923 decision:0
pc:4559927 decision:0
pc:4560246 decision:0
pc:4560381 decision:0
pc:4560402 decision:0
pc:4569843 decision:2
pc:4569896 decision:0
pc:4580125 decision:0
pc:4584256 decision:0
pc:4584790 decision:0
pc:4584793 decision:0
pc:4584900 decision:0
pc:4585062 decision:0
pc:4585357 decision:0
pc:4603329 decision:0
pc:4603661 decision:0
pc:4604912 decision:0
pc:4605072 decision:0
pc:4611766 decision:0
pc:4611788 decision:0
pc:4611862 decision:0
pc:4611884 decision:0
pc:4613515 decision:0
pc:4614034 decision:0
pc:4614041 decision:0
pc:4614078 decision:0
pc:4614083 decision:0
pc:4614416 decision:0
pc:4614484 decision:0
pc:4614565 decision:1
pc:4615237 decision:0
pc:4615815 decision:0
pc:4616065 decision:0
pc:4616166 decision:0
pc:4616194 decision:0
pc:4616383 decision:0
pc:4616436 decision:0
pc:4616440 decision:0
pc:4616606 decision:0
pc:4616610 decision:0
pc:4617409 decision:2
pc:4617416 decision:0
pc:4617468 decision:0
pc:4617482 decision:2
pc:4617514 decision:2
pc:4617532 decision:2
pc:4617551 decision:2
pc:4617555 decision:0
pc:4617618 decision:0
pc:4617687 decision:0
pc:4617752 decision:0
pc:4617755 decision:0
pc:4617766 decision:0
pc:4617769 decision:0
pc:4617785 decision:0
pc:4617788 decision:0
pc:4617792 decision:0
pc:4617818 decision:0
pc:4617825 decision:2
pc:4617832 decision:0
pc:4617907 decision:0
pc:4618076 decision:0
pc:4619108 decision:0
pc:4619136 decision:0
pc:4619152 decision:0
pc:4619201 decision:0
pc:4622939 decision:0
pc:4622959 decision:0
pc:4622977 decision:0
pc:4623067 decision:0
pc:4623114 decision:0
pc:4623135 decision:0
pc:4623264 decision:0
pc:4623284 decision:0
pc:4630155 decision:0
pc:4630221 decision:0
pc:4630352 decision:0
pc:4630448 decision:0
pc:4630607 decision:0
pc:4631519 decision:2
pc:4631562 decision:0
pc:4634744 decision:1
pc:4634943 decision:0
pc:4635704 decision:0
pc:4636599 decision:0
pc:4639517 decision:0
pc:4640992 decision:0
pc:4641296 decision:0
pc:4641300 decision:0
pc:4642508 decision:0
pc:4642812 decision:0
pc:4642815 decision:1
pc:4642837 decision:0
pc:4643597 decision:0
pc:4643687 decision:2
pc:4643742 decision:0
pc:4643746 decision:0
pc:4644595 decision:0
pc:4644852 decision:0
pc:4644865 decision:0
pc:4644902 decision:0
pc:4644915 decision:0
pc:4645020 decision:0
pc:4646278 decision:0
pc:4646459 decision:0
pc:4646472 decision:0
pc:4647539 decision:2
pc:4647740 decision:0
pc:4648051 decision:2
pc:4648055 decision:0
pc:4648495 decision:0
pc:4648499 decision:0
pc:4648530 decision:0
pc:4648556 decision:0
pc:4648736 decision:0
pc:4648947 decision:0
pc:4648964 decision:2
pc:4648982 decision:0
pc:4649069 decision:0
pc:4649230 decision:0
pc:4649930 decision:0
pc:4650019 decision:0
pc:4650253 decision:0
pc:4650276 decision:0
pc:4650290 decision:2
pc:4650293 decision:0
pc:4650297 decision:0
pc:4650318 decision:0
pc:4788294 decision:0
pc:4792331 decision:0
pc:4796405 decision:0
pc:4807813 decision:0
pc:4825360 decision:0
pc:4825364 decision:0
