pc:4233007 decision:0
pc:4233141 decision:0
pc:4244264 decision:2
pc:4244315 decision:0
pc:4244328 decision:0
pc:4244349 decision:3
pc:4244362 decision:3
pc:4244388 decision:3
pc:4244432 decision:3
pc:4244453 decision:1
pc:4244472 decision:1
pc:4244483 decision:1
pc:4244494 decision:3
pc:4244512 decision:3
pc:4244543 decision:0
pc:4244604 decision:0
pc:4244617 decision:0
pc:4244669 decision:3
pc:4244681 decision:3
pc:4244714 decision:3
pc:4244717 decision:3
pc:4244747 decision:3
pc:4244782 decision:3
pc:4244811 decision:0
pc:4244825 decision:3
pc:4244831 decision:0
pc:4244896 decision:2
pc:4244908 decision:0
pc:4244941 decision:3
pc:4246125 decision:0
pc:4246129 decision:0
pc:4246271 decision:0
pc:4246288 decision:0
pc:4246302 decision:0
pc:4246309 decision:3
pc:4246319 decision:3
pc:4246360 decision:3
pc:4246364 decision:2
pc:4246386 decision:2
pc:4246390 decision:3
pc:4246422 decision:3
pc:4246440 decision:2
pc:4246489 decision:0
pc:4247236 decision:0
pc:4247330 decision:0
pc:4247764 decision:2
pc:4247848 decision:0
pc:4247863 decision:2
pc:4247870 decision:0
pc:4247980 decision:0
pc:4248272 decision:2
pc:4248311 decision:0
pc:4248315 decision:0
pc:4248384 decision:0
pc:4251890 decision:0
pc:4251936 decision:0
pc:4251954 decision:0
pc:4251995 decision:0
pc:4252000 decision:0
pc:4252008 decision:0
pc:4252077 decision:0
pc:4252224 decision:0
pc:4252238 decision:0
pc:4256579 decision:0
pc:4256601 decision:0
pc:4256605 decision:0
pc:4256923 decision:3
pc:4256981 decision:0
pc:4257645 decision:0
pc:4257915 decision:0
pc:4258252 decision:0
pc:4258283 decision:0
pc:4258332 decision:3
pc:4258335 decision:1
pc:4258352 decision:1
pc:4258387 decision:1
pc:4258400 decision:0
pc:4258407 decision:3
pc:4258422 decision:0
pc:4258428 decision:3
pc:4258436 decision:3
pc:4258481 decision:0
pc:4258505 decision:0
pc:4258530 decision:0
pc:4258547 decision:0
pc:4258662 decision:0
pc:4258688 decision:3
pc:4258826 decision:0
pc:4258837 decision:0
pc:4258864 decision:3
pc:4258867 decision:1
pc:4258880 decision:1
pc:4258883 decision:0
pc:4258935 decision:1
pc:4258956 decision:0
pc:4258985 decision:3
pc:4258996 decision:3
pc:4259043 decision:0
pc:4259080 decision:0
pc:4259144 decision:0
pc:4259145 decision:0
pc:4259217 decision:3
pc:4259278 decision:3
pc:4259282 decision:0
pc:4259286 decision:3
pc:4259297 decision:0
pc:4259322 decision:0
pc:4259365 decision:0
pc:4259377 decision:0
pc:4259393 decision:0
pc:4259405 decision:0
pc:4259411 decision:0
pc:4261864 decision:0
pc:4261887 decision:0
pc:4261918 decision:0
pc:4261929 decision:0
pc:4261958 decision:0
pc:4261964 decision:0
pc:4263083 decision:0
pc:4263090 decision:0
pc:4263100 decision:0
pc:4263148 decision:0
pc:4263190 decision:0
pc:4263195 decision:0
pc:4263203 decision:0
pc:4263280 decision:1
pc:4263432 decision:0
pc:4263446 decision:0
pc:4265018 decision:0
pc:4265283 decision:1
pc:4265291 decision:0
pc:4265313 decision:1
pc:4265403 decision:1
pc:4265460 decision:0
pc:4265581 decision:0
pc:4265668 decision:0
pc:4265684 decision:0
pc:4265703 decision:0
pc:4265772 decision:0
pc:4265776 decision:0
pc:4265973 decision:0
pc:4266096 decision:1
pc:4266184 decision:3
pc:4266214 decision:0
